id,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_Mean,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idmn,original_glcm_Idn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_InverseVariance,original_glcm_JointAverage,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_MCC,original_glcm_MaximumProbability,original_glcm_SumAverage,original_glcm_SumEntropy,original_glcm_SumSquares,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_ngtdm_Busyness,original_ngtdm_Coarseness,original_ngtdm_Complexity,original_ngtdm_Contrast,original_ngtdm_Strength,original_shape_Elongation,original_shape_Flatness,original_shape_LeastAxisLength,original_shape_MajorAxisLength,original_shape_Maximum2DDiameterColumn,original_shape_Maximum2DDiameterRow,original_shape_Maximum2DDiameterSlice,original_shape_Maximum3DDiameter,original_shape_MeshVolume,original_shape_MinorAxisLength,original_shape_Sphericity,original_shape_SurfaceArea,original_shape_SurfaceVolumeRatio,original_shape_VoxelVolume
SYNTH_053,9255.761979,768.887969,226.097339,0.483916,426.24669,6989.305964,0.594612,35.310188,0.690336,8141.815522,4232.827759,0.571843,5909.95537,0.626952,0.728401,80.486254,6.583844,6.428116,5984.960127,90.620708,-8.0068,11.374921,62.720185,358.312533,4017.079367,3793.774005,6224.502018,6.732908,1778.485725,0.33407,33.532402,4.601292,57.153943,820.989669,777.224531,26.858356,0.056772,9.474112,172.265567,1.947245,6339.589662,0.510374,55.761877,4997.094291,789.199794,5.767306,58.96994,39.139074,0.521132,4086.932499,2.908762,50.819506,2.685922,0.112809,2044.729977,-1.418038,2.044741,10340.473969,0.021378,62.843473,0.683506,325.904223,-0.217869,35.61251,379.700487,9012.992781,0.2854,0.232153,40.000891,11.808312,0.158981,102.019177,0.49783,6.423313,75.257187,5971.84757,54.573206,85.464054,5.470468,0.03688,4.157425,36.726419,0.505333,0.396072,51.494292,3.532044,5825.814585,221.539558,3.59224,0.183156,477.055636,808.367577,817.394546,0.888841,1.052837,698.98937,1071.874213,10.940665,0.775699,128.498669,128.683268,889.883697,1.452332,7030.386741,0.822006,1.055618,0.604353
SYNTH_054,1928.653738,497.048701,591.062189,0.538963,633.733141,4756.600837,0.398214,59.430802,0.335244,2846.809726,5368.866312,0.448228,4804.957612,0.457862,0.424922,30.551677,4.237345,4.152024,4824.444458,21.997278,65.370238,3.484031,52.984104,715.232698,4067.089472,5814.211269,5439.847011,3.317481,5877.060103,0.382202,49.988597,4.232146,53.878792,404.463924,327.859286,49.516917,0.480347,2.28219,444.80547,6.758666,4549.857554,0.38981,49.993785,6721.842211,390.172518,5.271839,58.495069,53.855492,0.489062,7129.392861,5.579678,32.177812,5.059065,0.537423,7036.527464,7.194602,6.393602,2750.535397,0.783031,28.140878,0.317682,686.367402,0.795865,58.486161,575.99293,2153.123063,0.524883,0.604047,57.455472,2.01967,0.616334,23.868257,0.412472,4.437747,45.664186,4685.907585,62.212219,26.278318,4.745432,0.747802,5.052696,67.827524,0.746934,0.63378,42.486207,7.534573,4373.11002,590.92185,5.013707,0.670773,530.182449,537.232622,405.185763,0.148206,0.193954,325.246946,-1.254399,2.528612,0.205211,16.693527,9.918336,220.8076,0.147772,3280.674595,0.313922,0.338754,0.299147
SYNTH_055,2007.999963,633.372333,606.53905,0.319734,818.55139,4075.67013,0.442108,61.951988,0.111342,2546.855704,4754.309733,0.330448,4874.234301,0.429491,0.727664,47.524261,3.384453,4.873705,5313.738467,15.167876,51.220795,3.326252,57.643093,747.853608,1851.474923,5941.9275,5440.134791,3.054504,4357.045709,0.368209,34.05127,1.593855,78.005722,289.315681,198.907021,30.744136,0.529799,1.597395,261.326798,8.107855,3169.812261,0.27919,55.61643,7517.416347,440.954915,3.941703,53.828249,66.323406,0.724307,9284.951065,4.50888,26.178651,6.141963,0.244735,8204.168146,7.372368,8.251407,2331.990113,0.743329,22.241706,0.302199,1178.877582,1.021361,76.334199,460.163169,-406.863245,0.460292,0.475379,67.706864,1.805073,0.428761,26.994167,0.261494,5.955944,30.946478,4122.773365,64.484694,-3.068457,3.345168,0.675916,5.522621,71.219459,0.892906,0.828591,56.753833,10.104859,7485.219844,773.824841,2.366635,0.526194,657.472384,584.521585,560.005824,0.255139,-0.044061,248.691281,191.488062,3.19958,0.12231,22.946846,11.107085,226.231093,0.13498,1797.277006,0.136388,0.427542,0.139158
SYNTH_056,4309.948303,91.189418,536.982108,0.732366,157.497402,3071.165661,0.515162,46.355297,0.749865,2400.563369,7325.808945,0.71272,5074.02339,0.44253,-0.094403,35.41432,6.958956,1.598856,5383.223544,62.605753,88.659298,0.377018,27.384284,440.596419,8958.974709,3790.035908,4390.619923,4.092168,8699.231,0.626068,57.070317,5.385534,12.275284,178.068502,491.293931,97.987517,0.964647,4.312267,738.625005,2.568076,4497.939051,0.722116,30.074736,1053.107544,486.676518,7.154727,32.842574,48.315015,0.475776,1763.210635,4.772835,76.031448,5.798831,1.168634,1947.282789,9.325812,5.72761,4553.891611,0.443657,82.826871,0.442051,19.126127,0.768239,30.576094,772.405407,4480.495592,0.792956,0.667525,47.769956,2.124381,1.067828,43.968259,0.632117,3.180206,35.379187,4575.954328,52.521543,41.18396,7.194856,0.720246,4.452467,23.195219,0.273014,0.286586,46.15451,1.914804,2472.215035,560.58576,8.388979,0.552908,480.38287,397.807999,326.230831,0.408029,0.801774,704.17357,482.308415,4.302162,0.499633,21.395266,25.810388,661.740581,0.124037,5007.626316,0.672376,0.273717,0.87281
SYNTH_057,6531.934987,354.988236,414.848546,0.605389,338.308475,3409.494209,0.457048,55.673622,0.779291,5353.922833,5376.838491,0.545303,4372.408105,0.489432,0.389675,34.092228,4.548949,6.342286,4799.215148,62.864541,63.717773,4.074159,43.366234,520.779429,7765.703563,4091.053967,3649.546362,5.486876,6089.652089,0.549772,38.656149,6.712634,27.4575,658.741466,636.255078,71.382578,0.444264,6.014406,894.101704,5.532464,3370.493387,0.731424,67.698158,5490.062936,467.603996,6.54152,46.152873,32.398047,0.359655,2900.330636,7.647168,63.229024,3.949859,0.753303,3562.073273,3.2702,2.740628,4504.161057,0.513449,53.878863,0.725419,339.596084,0.309993,40.62609,428.75238,8135.918056,0.530647,0.706527,33.00103,4.323802,0.574499,55.937344,0.670322,6.104872,51.237735,5156.230885,34.534913,74.556646,5.410529,0.385971,5.834335,40.508732,0.191838,0.28121,29.787736,1.921969,2150.393038,437.97428,7.143221,0.628292,407.753359,453.095015,186.052539,0.430123,0.642365,545.904306,493.297947,4.650085,0.772865,52.038452,52.172639,535.630255,0.411492,5574.001055,0.609747,0.381296,0.518826
SYNTH_058,7945.561297,724.189613,351.995985,0.496707,566.330635,5353.991867,0.503918,47.197346,0.525674,8475.615264,3708.05355,0.41088,5766.86327,0.401564,0.801712,50.857422,3.457563,7.520294,4222.728454,64.203092,24.697513,8.455041,61.928191,495.593836,4474.18883,6382.544033,4310.874767,5.906777,4043.926586,0.469861,48.874229,5.793119,60.407085,636.780661,658.498953,35.770412,0.206166,6.213111,718.199619,5.111718,6159.560549,0.59917,72.706774,7092.960284,478.675963,4.860814,57.059514,48.759169,0.564762,4455.858496,5.683581,35.027348,2.693179,0.262134,6319.280323,2.033115,2.154788,4633.235021,0.47469,33.238036,0.648982,559.479649,0.082035,37.516026,295.536884,6969.467144,0.326083,0.5265,45.509163,7.770535,0.299463,65.217104,0.410033,7.387728,69.862694,5005.476493,38.599505,69.867527,5.419983,0.348885,5.795354,60.602929,0.241918,0.430933,42.136565,3.128894,5019.371601,427.731951,4.349916,0.400411,369.95492,659.52227,464.18232,0.745923,0.54724,375.69793,561.215004,6.335539,0.730413,80.941228,67.753664,618.287223,0.801238,6513.059031,0.559082,0.496455,0.407046
SYNTH_059,7561.275012,712.898137,254.094604,0.453291,588.586084,6357.041158,0.55667,39.776753,0.637251,6603.901726,4137.949388,0.478944,4561.379032,0.658923,0.851624,78.647042,4.357439,8.136175,4716.521015,69.694121,0.471408,11.931135,74.862341,411.966632,3884.695513,5082.668913,5171.371362,7.11665,2316.301796,0.505195,56.742832,5.615866,66.261209,770.667038,710.986176,15.375906,0.13531,7.540517,246.067218,3.20802,7081.071971,0.314007,52.67747,5027.811275,572.116934,5.676373,57.464039,46.933919,0.62719,4972.199265,2.637129,44.193526,3.762367,0.015206,3798.244769,0.263367,1.22128,7661.656809,0.145227,52.678658,0.717036,475.575052,-0.150413,41.67186,308.113375,8576.853386,0.283631,0.267225,47.387523,9.874232,0.200816,86.878053,0.491567,7.509421,70.350035,5099.599243,55.527815,78.806915,4.805508,0.06045,4.453822,39.701792,0.490265,0.369613,45.870047,3.458371,7245.281344,265.916813,3.993942,0.233886,441.650424,659.544233,821.973539,0.908554,0.81625,668.530958,981.090563,10.128632,0.792327,108.045599,103.921078,834.045309,1.319603,6034.943394,0.765623,0.873618,0.456217
SYNTH_060,8492.35093,646.983912,216.115408,0.32192,719.086897,6535.536317,0.355536,43.742275,0.606766,10869.810259,3300.561378,0.39105,5849.03409,0.524203,1.058942,47.806464,2.713479,9.797111,3809.690164,75.508131,22.934493,10.639927,67.026241,449.83619,3106.416536,6250.662081,3146.362862,7.863783,1210.936878,0.30679,34.729866,8.439797,66.532544,1047.559909,566.751441,15.46517,-0.144444,7.857658,754.035726,5.119531,4694.935795,0.527157,81.585189,7770.372555,374.538693,4.182078,38.772424,38.918374,0.423646,3404.556969,6.103666,21.170121,0.994349,0.219307,6839.479332,-1.436583,0.447508,4134.213385,0.637142,17.083574,0.915262,699.123002,-0.205855,51.822243,113.523523,10383.44268,0.140904,0.561651,40.328535,9.301839,0.106391,86.578797,0.455205,8.66906,81.140101,5360.629161,39.620686,86.455007,4.715393,0.157875,6.708728,51.776868,0.226146,0.383784,32.5528,3.262098,3444.114423,325.861917,3.380822,0.536016,243.28133,632.083813,469.821306,0.795594,0.587589,431.742176,435.312774,6.201831,0.942129,90.917479,90.86064,497.614775,0.887326,6013.844944,0.528368,0.604358,0.270834
SYNTH_061,4793.451031,659.845823,507.489686,0.454335,503.119444,4738.09287,0.510711,45.432094,0.496595,4459.357192,4507.062828,0.540073,4953.109786,0.419622,0.713657,63.993846,4.846055,4.448436,5371.784359,49.216479,37.561779,7.322998,59.637976,484.965324,4528.704406,4542.517571,6018.789521,4.524181,2906.306925,0.530892,51.965837,5.260486,55.505133,566.945751,612.929346,31.783605,0.412579,5.703404,196.888527,4.762044,5364.069594,0.49037,50.40055,5786.698369,481.454767,4.681467,65.40042,54.669622,0.589,5403.898381,3.766662,52.396397,4.890934,0.171783,5649.132133,4.288526,5.64094,6065.033593,0.365212,54.638926,0.432151,554.631278,0.512244,57.177122,500.879051,4969.569111,0.431096,0.379157,47.52418,6.229085,0.36023,49.450488,0.439894,4.722001,43.964135,4985.398817,68.451284,57.679055,5.060719,0.458978,3.346479,50.53811,0.621795,0.513831,53.201581,5.830397,6657.916032,452.570613,3.294135,0.300876,450.78083,538.635177,681.374144,0.519781,0.537776,458.171319,693.303196,6.180995,0.423092,65.071043,66.052498,638.252634,0.723715,4879.693019,0.526894,0.764071,0.486222
SYNTH_062,4826.79964,500.590747,555.17618,0.51379,575.004207,5353.351552,0.340864,53.514087,0.543889,7470.61674,3325.333547,0.307857,5244.82687,0.401539,0.532392,32.89466,3.476623,7.332214,5213.686624,57.35234,59.505869,5.118378,52.189328,545.748595,5910.295713,5728.214772,4645.841358,6.535295,5670.730678,0.563708,43.352869,4.952795,38.336312,664.041883,535.171115,51.467697,0.367881,4.938993,802.084143,5.906673,4325.482914,0.61537,60.638707,7054.205618,374.015059,4.255002,50.404566,46.500565,0.433315,4682.306026,6.156905,43.438875,3.789196,0.589933,4406.692405,4.411306,3.814947,2614.730941,0.745913,43.971694,0.570229,660.966587,0.267516,48.196967,397.555373,6264.544856,0.345072,0.636849,41.155646,4.899647,0.436525,49.039668,0.410072,6.129533,46.024711,5510.707113,31.859912,70.377815,5.917435,0.58605,5.17133,45.130663,0.241302,0.553316,46.824843,3.605131,2798.330418,529.3579,5.187904,0.536405,317.672516,405.37658,350.527232,0.572452,0.328115,455.026082,342.830126,4.736253,0.537208,40.608599,46.159685,305.699413,0.46087,4967.11939,0.454782,0.391959,0.42884
SYNTH_063,112.26157,710.901066,841.251495,0.529957,510.306255,4212.384605,0.571318,44.299712,0.151748,-1391.717222,4562.155644,0.501039,3712.149003,0.46283,0.299509,59.025989,6.775112,1.057434,4715.042951,-4.062045,67.579649,-0.123203,39.986529,640.811565,3240.3614,4857.108605,7649.149495,2.004134,6198.639099,0.508689,61.876804,2.734948,69.025089,-16.848878,368.027902,42.872111,0.8093,1.519349,143.861007,6.618942,5430.048025,0.28958,34.925298,3973.848567,531.788373,3.591713,75.639946,66.646833,0.629418,8538.898879,2.801426,49.264075,8.187746,0.418386,6137.40905,10.832114,10.466979,3317.474495,0.58666,52.827486,0.168657,732.156727,1.341099,84.059741,569.656669,-2902.368746,0.745327,0.487367,73.504149,0.386698,0.686824,16.418073,0.436849,2.187294,11.058981,5459.975016,83.69457,0.383722,3.770033,0.973994,4.765446,61.984583,1.001071,0.718538,74.685223,9.607556,8324.89284,757.855079,4.118643,0.452857,869.204751,477.769877,666.601703,0.101992,0.200982,279.939164,441.858908,2.409267,0.018502,12.051541,5.685536,379.557986,0.056596,2689.169909,0.202939,0.388304,0.547358
SYNTH_064,7221.09393,258.545451,472.93021,0.652598,372.283884,5246.568914,0.487937,57.621896,0.744654,7115.901471,5955.352896,0.571607,4907.629452,0.646605,0.337054,56.860013,5.963091,4.632346,5499.366404,75.5901,43.575556,5.056737,40.520709,480.9486,7678.567589,3699.018519,4147.256116,6.326464,4896.881641,0.609129,49.189311,6.952857,30.643919,719.35678,759.964102,64.968553,0.619491,7.464156,675.596573,3.161278,5689.422423,0.672119,45.654011,4594.985135,601.678024,6.344239,57.172891,47.583113,0.324059,2135.723813,5.318854,69.119619,3.961829,0.591205,2812.583536,2.547935,2.296379,7413.002949,0.302279,72.614211,0.643004,226.627831,0.223169,28.714819,532.343119,9088.369309,0.373958,0.570169,38.363548,6.250953,0.55835,83.539322,0.662122,3.633868,68.097408,4779.113294,38.324623,83.843558,5.702739,0.277739,4.247592,38.321215,0.25129,0.281635,36.474821,1.241902,2393.374559,475.092947,7.22133,0.541254,478.927208,667.547309,390.127314,0.724782,0.84326,746.632193,637.775157,6.888752,0.721725,76.116405,77.411648,804.096594,0.802915,8174.858636,0.722725,0.445365,0.853372
SYNTH_065,4507.806681,591.370891,599.403373,0.53707,347.975824,3885.958248,0.718466,40.170378,0.584971,3417.855656,4630.661068,0.633918,4654.21512,0.657175,0.293768,78.136131,6.925135,2.417752,5924.154635,47.752041,36.305115,6.366561,53.164424,366.714286,3918.048427,2183.145342,7630.332148,5.432931,4877.072523,0.594232,55.937439,2.640413,56.094349,273.571617,625.805344,40.700484,0.76844,5.884398,92.278595,2.990793,6438.764285,0.420018,32.716971,2757.958938,661.42535,4.696759,67.672989,57.195273,0.573735,5813.024439,1.093869,57.978863,6.474162,0.286041,4077.887761,4.727227,7.456676,9359.003433,0.06077,87.648632,0.435485,238.746561,0.656052,35.978185,789.812313,5287.608214,0.619462,0.15503,56.729397,6.036299,0.487926,69.216816,0.564405,2.101539,57.457192,4199.522207,76.09224,43.858374,4.576774,0.429389,2.763464,47.422609,0.740654,0.44077,64.631586,6.321895,7215.312364,490.024149,4.344942,0.125229,662.918614,624.763122,864.147172,0.614921,0.80448,684.554855,957.007396,7.801382,0.369223,71.37568,75.199485,851.142581,0.910064,6631.208287,0.552862,0.810991,0.715649
SYNTH_066,5147.419948,485.891317,498.399674,0.614313,590.432621,3581.035495,0.463257,52.054552,0.412285,5945.633124,4152.915585,0.488797,5986.150042,0.468166,0.393106,33.715775,3.752118,6.181049,5463.976465,51.169748,60.393122,4.61596,40.742403,524.065637,6030.399445,6423.179028,4684.332532,5.418683,5347.167003,0.45885,42.243131,5.49116,43.96939,658.360159,499.293171,54.166771,0.362304,4.41231,713.616335,5.743401,5066.213551,0.738961,49.72562,4394.662371,420.652624,5.688613,48.097003,49.00169,0.394988,3663.868601,6.326697,43.720764,4.468081,0.570444,5057.734317,4.825828,2.940163,4154.040092,0.650994,46.676622,0.567399,619.121543,0.413438,47.282827,482.286899,6167.667208,0.523886,0.690621,42.474528,4.83949,0.469416,44.145786,0.410346,6.162539,45.475893,4878.21195,38.55578,56.83077,6.952968,0.492318,5.670771,49.138154,0.316785,0.501938,36.265908,3.889782,3871.072608,485.225504,6.452192,0.611624,289.987219,548.161852,347.72363,0.514319,0.388754,486.493585,362.865272,3.094139,0.561744,27.412348,45.861899,471.375975,0.358343,5559.752946,0.545761,0.298492,0.523537
SYNTH_067,3062.530109,344.492101,561.040289,0.584803,474.558678,3761.34573,0.371627,56.299971,0.426085,3672.612959,5269.335389,0.437045,4401.982046,0.433806,0.245642,29.643319,5.451861,4.465334,3808.854548,37.928787,93.486698,0.376267,40.472743,546.768194,6809.938422,4412.15589,4064.067154,3.094735,7948.944148,0.446488,47.899863,6.215342,45.070186,334.016844,292.931812,73.23004,0.677409,2.880684,613.412764,4.95949,3402.32094,0.580194,47.337817,5025.860117,375.871971,5.250708,43.122658,45.649144,0.357447,4533.717226,6.74668,59.116365,5.823885,0.784574,4419.138929,8.489724,6.629686,3986.243435,0.700942,46.829505,0.381588,382.901717,0.874271,60.129283,630.061319,3332.838902,0.723843,0.648724,49.421282,1.605283,0.831882,23.908672,0.503276,4.432783,37.648226,4990.518032,43.54187,27.797993,4.554444,0.685483,5.286094,48.705753,0.511066,0.45548,50.915381,4.028914,3855.755295,588.151398,5.556949,0.685176,538.408567,324.744054,249.863983,0.290448,0.398625,414.813208,208.163015,1.836685,0.285187,12.055041,6.47035,331.912935,0.000285,3945.987111,0.467441,0.163993,0.56283
SYNTH_068,7066.365482,810.113267,219.849189,0.33722,838.939043,7040.094476,0.390012,53.531383,0.502706,8005.773451,3400.833814,0.361594,5871.448291,0.565085,0.893363,57.257495,2.789484,8.169436,5501.773171,63.072694,17.418864,9.763415,76.856295,458.187091,3228.56861,6592.145261,5064.986859,5.470767,1828.11555,0.383497,41.894595,4.429119,76.442428,845.523685,519.153853,17.935978,0.132441,6.361161,414.127746,7.155131,6226.170473,0.476683,79.224742,8002.38361,445.498846,4.614723,44.553251,42.475492,0.463747,6629.380494,6.463383,25.090011,2.182912,0.011098,7969.712007,0.798521,3.264944,4425.744297,0.578901,30.4642,0.727291,842.215662,0.080731,57.831848,247.935409,7918.590972,0.202614,0.434409,48.625448,7.675026,0.026429,69.11335,0.423855,6.835029,65.880286,3821.044345,50.023957,69.536631,4.298487,0.221968,6.26025,60.233924,0.514058,0.597609,56.213284,5.500019,5765.027179,415.298924,3.006979,0.466198,392.665759,549.906322,597.508552,0.669437,0.435952,300.216567,472.468894,5.848476,0.733003,82.344881,80.924663,476.488704,0.700072,5241.519817,0.402657,0.718547,0.153638
SYNTH_069,4555.479494,738.511573,503.055922,0.435871,577.660107,5275.080321,0.478158,47.61085,0.509293,5346.944779,4686.22124,0.415458,5351.80479,0.547336,0.780106,68.663839,5.140623,4.689665,5216.697842,51.167073,22.600103,8.599642,72.147326,390.147195,2384.849494,5898.695771,6167.583075,5.826661,1938.364729,0.340401,58.175306,4.160133,68.692627,615.312126,613.815701,31.224993,0.34408,5.448761,360.853293,4.833217,5587.361823,0.451824,60.927311,4567.811677,442.253199,4.429568,69.671335,47.845843,0.628085,6457.342503,4.666033,43.116236,3.99385,0.251978,5739.73658,3.848404,5.29945,5317.529939,0.443706,35.258017,0.622994,700.201434,0.408056,57.085385,374.702991,4874.667745,0.353915,0.365953,59.109115,7.012493,0.306932,65.340743,0.328264,5.76779,70.020875,3789.717696,70.210671,56.341069,4.974581,0.30333,4.509766,60.962035,0.522924,0.522847,56.662538,5.903486,5795.615344,410.924673,3.364031,0.402958,407.750169,624.928298,663.009304,0.680536,0.510208,385.515346,667.59419,5.424205,0.566451,78.18097,74.714553,548.320784,0.738285,5151.167653,0.462602,0.694326,0.38192
SYNTH_070,6890.880813,354.896503,272.664481,0.427034,393.011949,4783.723146,0.451289,58.956499,0.724133,9426.084214,4713.053098,0.525461,6168.069499,0.475888,0.645384,37.647193,3.195222,7.013945,4793.821204,62.455203,53.631937,6.209217,57.016059,480.571337,6138.723495,4735.005333,3506.788288,6.892465,5955.994137,0.534094,38.211008,6.957506,32.3066,825.170392,512.645367,58.178544,0.25791,5.137463,818.360799,5.09749,4492.44404,0.668119,69.26609,7044.508456,483.40057,5.534752,38.026137,37.623274,0.342813,2975.516214,7.248111,51.353033,3.904661,0.609804,4827.480296,2.415636,0.87819,3487.589562,0.568605,54.809845,0.665269,361.797299,0.197429,39.92521,326.273526,9885.991277,0.273238,0.622662,42.957842,6.448297,0.611151,58.153262,0.588184,6.023527,64.219115,5056.581486,34.054019,80.113002,5.623686,0.374455,5.992564,34.229593,0.172876,0.281804,34.809436,2.870217,3224.109802,380.335803,5.797303,0.560069,389.516763,441.784391,159.519679,0.678312,0.589456,508.80504,418.266549,5.435014,0.774772,47.626009,70.862067,340.029936,0.506679,6362.803439,0.664255,0.425977,0.470853
SYNTH_071,8067.869935,524.211288,345.996259,0.378577,601.234806,6566.327504,0.554807,53.269964,0.621433,5940.759328,4312.756145,0.586171,4226.407325,0.624603,0.610973,70.374556,5.036826,7.053372,5695.532066,73.005698,-0.77658,10.097822,74.401428,354.557076,3888.510031,4246.840907,6952.528434,6.394178,3459.21448,0.526198,40.708024,4.644728,63.982108,691.527564,596.983894,20.087485,0.279057,7.544253,259.86141,3.12326,7145.898391,0.487871,48.967237,5430.285639,624.500517,3.998471,60.269663,43.657266,0.576777,3986.570922,3.778912,40.545218,3.728328,0.13203,3762.357948,0.451251,2.793076,9497.327721,0.099218,64.681096,0.6764,366.982682,0.04657,28.63542,414.397128,8281.098935,0.414269,0.282384,51.275585,9.340659,0.196087,80.020754,0.494033,4.615189,69.337519,6593.187188,53.401437,70.151766,4.360047,0.164781,3.468568,39.659786,0.592743,0.414538,48.181019,3.966067,6524.644479,315.339018,3.994152,0.225831,514.879537,725.804985,872.390775,0.937939,0.873866,624.730661,951.272279,9.986855,0.688567,117.440226,104.537266,833.745498,1.206321,6838.233083,0.678247,0.863887,0.516815
SYNTH_072,5904.318455,426.709477,485.331664,0.366583,619.063346,5341.79777,0.38072,70.616715,0.513063,7526.107014,4635.924022,0.327254,6935.164272,0.412281,0.462043,23.901826,5.240148,6.454197,4288.154665,53.539627,58.881543,5.374484,46.829647,575.247912,6852.201611,5028.981583,2974.491159,5.657594,5912.79831,0.551236,43.767885,7.633915,39.531963,750.658881,499.08217,56.498665,0.365503,6.459762,769.750151,6.795014,3380.194239,0.570522,72.517831,6957.316244,422.790686,5.403493,45.096802,41.843122,0.528926,3247.227209,6.987991,42.494248,3.084805,0.766024,5446.098137,4.115577,2.901164,2228.919963,0.811569,38.095934,0.571396,648.567421,0.392973,54.857892,282.429676,7600.471366,0.426466,0.66413,49.365403,4.518127,0.554213,47.410669,0.493988,7.273409,55.725247,4207.212888,41.649741,61.241649,5.510161,0.494824,5.45978,37.8386,0.223109,0.406326,38.821652,2.999147,3535.500115,485.416447,5.979921,0.560512,361.899417,311.385545,226.720514,0.463586,0.48412,520.835426,343.959355,2.673285,0.605949,44.081431,40.044698,260.342484,0.419133,4637.369479,0.440474,0.373063,0.293155
SYNTH_073,4158.840431,536.328212,497.300893,0.51837,450.857499,4803.105206,0.509467,49.933424,0.487597,5204.601731,5380.011843,0.551598,4552.479776,0.543562,0.446888,41.640797,4.670513,4.556521,5392.546665,51.765119,59.306054,4.172889,40.595874,491.416958,5468.484823,4613.610855,4488.92474,4.852137,4243.659402,0.558904,54.684004,4.997255,46.134352,423.942515,628.170295,47.117249,0.647525,5.285957,413.075707,5.192986,4463.791821,0.612474,47.843608,4305.314205,454.724591,5.208277,46.913545,57.43125,0.505693,5469.196282,4.245881,51.825092,5.110034,0.607218,4115.355769,6.264413,5.259362,4986.433009,0.469962,58.628002,0.510401,353.352606,0.56243,49.704026,510.688913,5135.179176,0.472362,0.423031,45.420973,4.810407,0.577609,39.320479,0.449723,5.076949,54.911789,5057.370768,39.83449,47.814597,5.079729,0.492692,4.435499,51.450681,0.4548,0.553572,53.543144,4.836486,4284.308753,546.034238,4.817207,0.471715,513.803546,480.486832,448.902479,0.545251,0.585165,541.957281,466.770668,4.585786,0.580051,50.340982,51.201193,429.077404,0.379263,4588.169055,0.482682,0.473429,0.647849
